1101;
1116;Mondial resort & SPA;2;18;Manning;29-Jan-16;3;Contreras;05-Sep-16;3;Mccray;24-May-15;3;Bird;18-Dec-16;1;Pruitt;07-Oct-15;4;Adkins;02-Sep-15;4;Ray;30-Jul-15;4;Wilkerson;16-Sep-16;2;Willis;07-Sep-15;9;Clay;19-Jul-16;4;Hickman;30-Aug-15;1;Reilly;06-Dec-16;4;Mccray;10-Jun-16;1;Oconnor;17-Jun-16;7;Mack;26-May-15;8;Dominguez;15-Feb-16;8
1117;Biancamano;4;15;Frye;28-Dec-15;7;French;09-Oct-15;1;Guzman;31-May-15;8;Norton;26-May-15;9;Kinney;09-Oct-15;7;Atkins;28-Jun-16;3;Dominguez;21-Jun-15;10;Dunn;23-Apr-15;8;Gray;23-Aug-15;1;Strong;20-Jun-15;10;Kent;07-Mar-17;6;Gates;07-Mar-17;1;Best;21-Jan-17;9;Barber;04-Oct-16;6;Rosales;19-Jul-15;1;Fuller;14-Nov-15;7
1118;King;3;87;David;01-Feb-16;7;Walters;01-Jan-16;4;Stevenson;11-Dec-15;2;Hardin;20-Sep-16;3;Morrison;30-Nov-16;4;Ortega;15-Jun-15;3;Velazquez;24-May-15;10;Grimes;09-Apr-15;2;Powers;30-Sep-15;2;Hanson;22-Apr-15;1;Townsend;18-Mar-16;8;Mejia;28-Apr-16;9;Duncan;13-Feb-17;3;Pollard;09-Oct-15;1;Willis;10-Sep-15;2;Terry;30-Sep-16;2
1119;Hotel Poseidon;2;98;Campos;06-Sep-15;4;Ferguson;09-Sep-16;5;Hoover;14-Aug-15;6;Duffy;25-Dec-16;3;Snow;02-Nov-16;2;Giles;05-May-16;1;Blevins;23-Sep-15;6;Myers;13-Mar-16;1;Crane;03-Feb-16;3;York;10-Oct-16;10;Grant;31-Oct-16;7;Walter;13-Dec-16;10;Rocha;26-Aug-15;10;Kirkland;25-Jun-16;2;Lang;01-Jun-15;4;Herring;01-Mar-16;2
1120;Hotel Tiziana;2;10;Hogan;01-Jan-16;4;Schroeder;03-Apr-17;6;Best;10-Mar-17;9;Clayton;15-Sep-15;6;Schneider;11-Dec-16;3;Sweeney;12-Nov-16;8;Noble;04-Dec-15;9;Barrett;17-Dec-15;7;Church;14-Oct-15;8;Campbell;11-Sep-15;6;Davidson;18-Dec-16;4;Booth;27-Sep-15;8;Edwards;16-Jul-16;7;Fisher;03-Feb-16;5;Hobbs;30-Mar-17;6;Schroeder;12-Mar-17;1
1121;Pietrasanta Resort & Apartments;1;78;Gilbert;02-Oct-16;8;Mcclain;28-Jul-16;7;Barker;05-Nov-16;2;Holder;29-Jun-15;9;Wall;15-Apr-16;9;Wallace;08-Jun-15;5;Caldwell;05-Jan-16;7;Workman;29-Feb-16;7;Rosario;20-Mar-17;7;Grimes;21-Jan-16;2;Moran;25-Apr-15;3;Juarez;23-Nov-15;10;Sims;15-Oct-15;1;Ross;27-Dec-16;6;Pratt;17-Mar-16;4;Foster;04-May-16;8
1122;Hotel GUISY;4;29;Velez;16-Oct-16;3;Church;04-Jan-17;3;Tyler;07-Jun-16;9;Gallagher;26-Aug-15;4;Sellers;20-Sep-15;6;Turner;13-Jul-16;5;Robinson;01-Dec-16;8;Cotton;13-Oct-16;1;Adkins;22-Jan-17;5;Woodward;05-Oct-15;2;Miranda;01-May-15;3;Hatfield;10-Jul-16;2;Woodard;27-Feb-16;1;Vaughn;07-May-16;7;Kline;10-Aug-15;1;Juarez;15-Jan-16;8
1123;Hotel Caesar Lido Di Camaiore;1;90;Puckett;14-Nov-16;2;Shepard;09-Feb-16;8;Garcia;02-Feb-17;4;Bell;26-Nov-15;2;Whitaker;20-Dec-16;2;Carver;06-Dec-16;8;Waters;16-Jun-16;5;Wilder;25-Jan-17;1;Fulton;17-Dec-16;1;Bush;27-Jun-16;1;Villarreal;05-May-15;4;Haynes;27-Oct-15;7;Rosario;04-Nov-15;6;Maddox;17-Oct-16;2;George;08-May-15;10;Barron;09-Jan-17;7
1124;ufficio Front Office Manager;4;60;Olsen;25-Sep-16;2;Barnett;31-Jan-17;7;Glass;31-Aug-16;6;Bolton;12-Sep-16;6;Mclaughlin;17-Dec-16;5;Spears;21-Jul-15;8;Moreno;28-Feb-16;5;Robbins;28-Jan-16;10;Key;03-Sep-16;3;Maynard;28-Jun-16;9;Burns;15-Jan-16;2;Gibbs;15-Aug-15;6;Patton;24-Jan-17;10;Wright;20-May-16;8;Shannon;21-Jul-15;8;Zimmerman;11-Nov-15;5
1126;Room 600 Park Hotel Villa Ariston;1;32;Conley;01-Jun-16;1;English;09-Jan-17;10;Clements;24-Sep-15;1;Gaines;21-Nov-15;7;Castro;16-Sep-16;6;Dodson;15-Sep-16;5;Roberson;14-Apr-16;10;Gould;09-Feb-16;10;Sharpe;06-Apr-16;2;Hodge;05-Jul-15;4;Long;24-Jun-15;10;Miles;24-Jul-15;6;Moore;14-Dec-16;5;Pratt;11-Oct-16;6;Rowland;02-Jan-17;3;Small;04-Jul-16;6
1127;RMG PARTY. Moscow Style;2;41;Reid;07-Jan-17;5;Church;29-Feb-16;1;Glenn;28-May-16;2;Randall;12-Apr-15;8;Hunter;21-Nov-16;2;Giles;01-Feb-17;2;Contreras;03-Mar-17;9;Pruitt;13-Oct-15;3;Valdez;17-Apr-16;1;James;13-Jun-15;6;Dudley;01-Feb-17;1;Davis;07-Jun-15;8;Odonnell;01-Apr-17;6;Sweeney;13-Apr-15;7;Crane;20-Jan-16;7;Gonzalez;16-May-15;8
1129;Room 215 UnaHotel;3;84;Stanton;19-Apr-15;8;Reese;01-Oct-16;10;Lindsey;10-Feb-17;10;Scott;20-Jul-16;8;Castillo;19-Jan-17;9;Wyatt;01-Sep-16;10;Salas;06-Feb-16;7;Barber;08-Feb-17;9;Knapp;17-Jun-16;6;Wilcox;28-Feb-16;2;Stein;14-May-16;6;Suarez;11-Mar-17;1;Tyler;29-Jan-16;1;Joyce;27-Mar-17;6;Stark;30-Jan-17;9;Gross;22-Oct-16;8
1130;Hall Una Hotel;5;39;Bass;18-May-15;2;Hopper;22-Jan-16;1;Vang;03-Feb-17;6;Mercado;06-Mar-16;3;Edwards;08-Mar-16;6;Berry;17-Oct-16;1;Shields;08-Aug-16;9;Knapp;12-Aug-16;5;Dotson;07-Jan-17;2;Petty;15-Apr-16;7;Walton;24-Oct-16;5;Ward;19-Jun-15;2;Key;08-Oct-15;3;Miranda;28-Jun-16;5;Flynn;25-Dec-15;10;Nunez;23-Apr-16;6
1131;Room 109 At Hotel Una Versillia.;1;53;Woods;28-Nov-15;10;Malone;19-Jan-17;8;Colon;28-Sep-15;9;Lindsay;15-Aug-16;5;Hunter;16-Nov-15;7;Frost;04-Apr-17;8;Dickerson;10-Feb-16;5;Langley;13-Jul-15;5;Raymond;08-Sep-16;3;Zamora;22-Nov-16;6;Mccray;13-Jun-16;2;Sheppard;08-Jul-16;4;Davenport;31-Dec-16;9;Lang;16-Jun-15;5;Howard;06-Feb-16;3;Butler;17-Jul-15;8
1132;Room 401;4;23;Gill;31-Oct-15;2;Shaffer;18-May-15;1;Barrera;01-Oct-16;1;Thomas;03-Jun-16;4;Ward;13-Jan-16;7;Warren;06-Aug-16;7;Kent;27-Nov-15;9;Jenkins;28-May-16;3;Daugherty;17-Aug-16;8;Tran;25-Nov-16;2;Love;03-Mar-16;2;Foreman;05-Oct-15;8;Patrick;11-Feb-16;2;Collins;31-Mar-17;6;Huber;03-May-16;2;Stein;01-Jul-15;1
1133;Park Hotel Villa Ariston;5;32;Ferrell;06-Aug-16;7;Bender;25-Jun-15;9;Guy;26-Jul-16;3;Bonner;02-Mar-17;4;Hebert;05-May-15;5;Noel;27-Oct-16;6;Horton;30-Apr-15;4;Clayton;04-Dec-15;1;Aguirre;24-Dec-16;3;Mcgowan;07-Jun-15;8;Hickman;04-Oct-16;3;Reed;05-Mar-16;5;Roach;11-Dec-16;1;Bright;01-Oct-15;4;Benjamin;14-Dec-15;6;Harrington;27-Dec-15;8
1135;dune hotel and residence****;4;92;Acosta;14-Mar-17;8;Day;15-Mar-16;4;Goodwin;26-Apr-16;10;Branch;17-Mar-16;5;Peters;14-Sep-15;7;Barr;03-May-16;5;Shields;11-Oct-15;4;Forbes;19-Dec-16;5;Merritt;31-Mar-16;2;Pope;03-Dec-16;3;Houston;19-Oct-15;4;Lester;20-Dec-16;8;Hatfield;27-Aug-16;9;Newton;20-Dec-15;10;Buck;24-Mar-17;5;Mcgowan;14-May-16;5
1137;hotel marifran;3;75;Nolan;10-Feb-16;10;White;20-Mar-16;9;Hutchinson;09-Sep-15;4;Talley;20-Nov-16;6;Chang;22-Jul-16;8;Rosario;24-Jul-16;10;Whitaker;24-Mar-17;7;Wallace;14-Jan-16;1;Rodriguez;01-Jun-15;7;Cook;15-Jun-16;3;Flynn;27-Jan-16;8;Macias;29-Apr-16;5;Lynn;17-Oct-16;1;Eaton;10-Sep-16;1;Mathis;10-Feb-17;8;Mercer;12-Oct-15;10
1138;Casa Grischuna B&B;5;65;Mccoy;14-Apr-16;2;Fernandez;17-Feb-17;9;Pitts;05-May-16;6;Williamson;10-Jan-17;2;Larsen;04-Mar-17;5;Soto;04-May-15;8;Orr;19-Feb-17;3;Harrington;13-Mar-16;4;Cervantes;14-Mar-17;9;Owen;21-Jan-16;6;Oneill;10-Jan-16;3;Fletcher;24-Aug-15;6;Wallace;27-Oct-16;9;Skinner;04-Dec-16;5;Santos;13-Mar-16;10;Pittman;20-May-15;4
1140;Hotel Siesta;1;91;Santiago;22-Dec-15;6;Dickson;01-Mar-17;5;Atkinson;20-Dec-16;6;Mckee;06-Feb-17;7;Ayala;29-Mar-17;5;Gross;18-Aug-16;6;Mitchell;24-Jul-15;2;Rivers;16-May-16;9;Garrett;07-Feb-17;6;Griffin;26-Jul-16;5;Moon;17-Oct-15;6;Banks;23-Jul-15;8;Walker;06-Jun-15;2;Walls;18-Jul-15;5;Maddox;08-Mar-16;9;Macias;27-Jan-17;2
1141;Sebastour Viaggi;1;93;Jennings;08-Dec-15;8;Knowles;07-Jul-16;10;Murphy;22-Jun-16;5;Carver;17-Jun-15;9;Pitts;25-Aug-15;2;Battle;25-Feb-17;10;Armstrong;08-Apr-15;10;Duncan;18-Oct-15;10;Pitts;10-Aug-15;7;Sargent;26-Feb-17;7;Talley;11-Mar-17;10;Mejia;22-Jun-15;4;Head;11-Aug-15;3;Tucker;10-Mar-17;4;Miles;14-Apr-16;9;Mccarthy;09-Oct-16;8
1142;Hotel Palagi;5;29;Mack;09-Mar-17;3;Marquez;17-Jun-16;5;Hunt;02-Dec-16;10;Dodson;24-Nov-15;10;Velazquez;08-Jan-17;4;Dunn;03-Oct-15;4;Sawyer;06-Dec-16;7;Warren;26-Mar-16;6;Bright;05-Oct-16;1;Quinn;23-Jan-17;1;Farmer;26-Jun-15;6;Valdez;04-Jan-17;4;Ramos;15-Jun-16;4;Spencer;30-Jan-16;3;Pierce;14-Sep-16;6;Mcconnell;24-Feb-16;10
1143;Room 401 Park hotel villa ariston;3;42;Guthrie;25-Mar-16;4;Benton;20-Dec-16;4;Daniel;11-Dec-16;10;Hampton;16-Jun-15;9;Browning;30-Mar-16;4;Good;09-Feb-17;10;Bell;28-Aug-16;6;Macias;31-Oct-15;1;Stanley;10-Oct-15;8;Montoya;19-Jun-16;10;Mccormick;12-Mar-17;5;Lopez;26-Apr-15;2;Lamb;31-Oct-16;3;England;29-Jun-16;10;York;19-Nov-15;4;Jacobson;07-Dec-16;6
1144;Residence Anna Rosa - Lido di Camaiore;5;10;Knox;19-Mar-16;8;Booth;18-Oct-16;3;Simpson;21-Jun-15;10;Blankenship;04-Jul-15;9;Sweet;22-Oct-15;2;Mcmahon;05-Jul-15;2;Booth;02-Jan-17;10;Cabrera;18-Nov-16;3;Reyes;17-Dec-15;9;Dawson;03-Dec-16;7;Wilcox;10-Dec-16;10;Dickerson;02-Aug-16;3;Howard;18-Sep-16;4;Villarreal;29-Nov-15;8;Joyce;13-Jun-16;6;Vaughn;23-Feb-17;5
1145;Hotel Rialto;4;93;Jensen;06-Mar-16;5;Coffey;11-Aug-16;10;Grant;08-Aug-15;5;Odom;04-Jun-16;10;Acosta;21-Sep-15;5;Dunlap;07-Jun-15;6;Stuart;06-Mar-17;10;Jenkins;02-Apr-16;10;Hodges;02-Jun-16;4;Hill;11-Sep-16;3;Bruce;09-Aug-15;4;Morton;13-Apr-16;4;Horne;05-Jan-17;7;Hayes;06-Nov-15;4;Craft;21-Aug-15;8;Glenn;27-Jul-16;5
1146;B&B Pieve Degli Artisti;4;38;Frederick;12-Oct-15;1;Walter;20-Apr-16;8;Malone;21-Nov-16;3;Mathews;12-Jun-16;8;Hinton;20-Jan-17;9;Gregory;25-Mar-16;3;Moon;20-Dec-15;8;Hyde;20-Aug-16;10;Haynes;17-Dec-15;1;Ellis;11-Feb-17;2;Emerson;26-Mar-16;3;Stephens;26-Mar-17;4;Nguyen;16-Apr-16;2;Oneil;31-Jan-17;7;Humphrey;30-May-15;10;Valencia;20-Apr-15;9
1147;UNA Versilia Room 115;1;66;Moss;18-Jun-16;9;Brennan;07-Feb-16;1;Webb;11-Sep-16;1;Cotton;15-Jul-16;7;Hancock;20-Apr-15;8;Mayo;20-Apr-16;8;Goff;08-Jun-15;5;Kemp;06-Jul-16;7;Cabrera;18-Jun-15;7;Pratt;02-Sep-16;3;Oneal;28-Apr-16;2;Wilkins;16-Jan-16;4;Walls;06-Mar-16;3;Wiggins;07-Jun-16;7;Rosales;04-Nov-16;9;Atkins;09-Apr-15;8
1148;Suisse;2;54;Holmes;13-Dec-15;4;Andrews;19-Jul-15;10;Osborne;20-Sep-16;4;Riddle;04-Nov-15;5;Woodward;18-Jul-16;2;Rodriquez;26-Mar-17;9;Chapman;20-Dec-16;4;Mccray;20-Mar-16;3;Travis;31-Oct-15;3;Harrell;07-Jun-16;3;Gill;02-Feb-16;5;Cannon;17-Oct-15;8;Carney;10-Nov-16;10;Olsen;02-Sep-16;4;Mcfadden;22-Jun-15;2;Gregory;20-Jun-16;7
1149;residenca anna rosa;1;79;Martin;19-May-16;7;Walsh;09-Jan-17;6;Blanchard;13-Oct-15;7;Cruz;02-Aug-16;6;Sims;05-May-16;3;Carroll;26-Sep-16;9;Hodge;31-Oct-15;6;Anderson;29-Jul-16;10;Lott;18-Jun-16;8;Hurley;12-Oct-16;4;Leblanc;15-Oct-15;10;Peck;08-May-15;7;Meyer;09-Feb-16;4;Aguirre;12-Jan-17;4;Patton;27-Aug-16;3;Beard;26-Jul-16;8
1150;B&B Locanda Del Filo;5;31;Lloyd;26-Jul-15;7;Morse;22-Dec-15;8;Snider;04-Feb-17;1;Mcgee;03-Aug-16;4;Mejia;03-Jul-15;10;Saunders;08-Oct-15;2;Burt;11-May-15;7;Ruiz;13-May-16;9;Leonard;12-May-16;7;Rivas;25-Aug-16;10;Parker;24-Jul-16;1;Velez;25-Mar-16;5;Gates;16-Apr-15;5;Lara;03-Jan-17;9;Fleming;05-Feb-17;10;English;18-Jan-17;8
1151;Hotel Tahiti;3;38;Hunt;31-Aug-16;4;Lindsey;22-Apr-16;5;Mccall;26-Jun-16;3;Livingston;13-Mar-17;9;Anthony;20-Jun-16;1;Fisher;01-Jan-17;2;Tate;21-Aug-16;9;Clemons;22-Oct-16;5;Sampson;23-May-15;2;Acosta;14-Jan-17;3;Elliott;25-Jul-15;5;Parsons;16-Jul-16;9;Burton;25-Feb-16;9;Allen;15-Jun-16;4;Gonzalez;13-Dec-15;10;Lopez;19-Aug-16;3
1152;Hotel Lukas;3;98;Valentine;11-Sep-15;3;Baird;22-Oct-16;5;Rosa;11-May-16;1;Pacheco;19-May-15;10;Adkins;06-Oct-15;9;Harmon;13-May-16;5;Rodriquez;26-Jun-15;2;Velez;23-May-16;9;Horn;24-Dec-15;4;Petersen;16-Aug-16;4;Ware;18-Dec-16;8;Sawyer;27-Mar-17;1;Beck;25-Oct-16;10;Jensen;07-Dec-16;3;Le;02-Aug-16;6;Ortega;03-Mar-17;7
1153;Hotel Ristorante Villa Grazia;1;45;Stephens;07-Aug-15;1;Cochran;22-Nov-15;6;Parks;06-Mar-17;2;Lamb;07-May-15;7;Boone;28-Mar-17;7;Gallagher;25-Feb-17;8;Phillips;30-Jun-16;1;Gaines;29-Nov-16;2;Horne;08-Jul-16;8;Foster;18-May-15;10;Forbes;03-Jul-15;3;Jefferson;22-Nov-15;10;Battle;04-Oct-16;4;Dawson;08-Jun-15;9;Massey;24-Jan-16;5;Stafford;15-May-15;9
1154;Hotel Astor;2;30;Albert;04-Sep-15;4;Garner;20-Jul-16;10;Macias;05-Aug-15;9;Hoover;05-Jun-15;1;Monroe;28-May-15;8;Hooper;22-Nov-15;1;Pearson;12-Apr-15;6;Case;09-Jan-17;8;Richardson;07-Sep-16;10;Hamilton;14-Feb-17;2;Little;01-Feb-16;5;Solis;24-Mar-17;7;Livingston;11-May-16;10;Mcleod;03-Jun-15;8;Haynes;18-Feb-16;8;Knight;29-Aug-16;10
1155;Hotel Buonarroti;1;85;Burt;04-Jan-17;8;Glass;14-Aug-15;2;Carver;05-Dec-16;6;Carver;22-Jul-15;2;Lee;25-Nov-16;8;Wilkerson;08-Apr-15;7;Wolf;25-Dec-15;4;Stanley;25-Feb-17;2;Mckinney;28-Jul-15;10;Ortiz;28-Aug-15;5;Tran;20-Mar-16;6;Beach;04-Dec-15;5;Wolf;21-Dec-16;6;Rice;20-Nov-15;3;Horn;27-Feb-17;1;Noel;23-Jul-16;9
1156;Villa rosa;4;63;Salinas;14-Sep-16;7;Moses;28-Dec-16;7;Diaz;08-Nov-16;2;Graves;05-Feb-16;10;Baxter;17-Mar-17;10;Valentine;06-Sep-16;3;Flores;30-Nov-15;9;Flynn;12-Jul-16;3;Lee;03-May-15;1;Carey;22-Oct-15;6;Brennan;27-Dec-15;1;Elliott;11-Dec-15;1;Nichols;20-Sep-16;8;Lawrence;27-Apr-15;5;Whitaker;01-Apr-17;5;Peck;14-Sep-16;2
1158;Bed & Breakfast Sol & Mare;4;12;Douglas;30-Apr-16;8;Burton;02-Jun-15;7;Justice;07-Nov-16;6;Bates;06-Apr-17;9;Hendrix;02-Nov-16;1;Greer;19-Dec-16;3;Newton;16-Oct-15;7;Mathis;09-Apr-16;5;Johnston;14-Jun-15;5;Luna;03-Apr-17;8;Pena;02-Dec-15;9;Bennett;05-Sep-15;6;Bryan;25-Jan-16;3;Hansen;07-Mar-16;8;Mann;16-Dec-16;2;Porter;03-May-16;6
1159;Le Buriane;3;42;Byers;12-Aug-15;2;Wade;23-Oct-16;10;Hatfield;28-Jan-16;8;Patel;06-May-16;5;Hudson;19-Apr-15;8;Rose;18-Jul-16;3;Hartman;22-Jun-15;4;Bray;27-Nov-15;2;Cobb;27-Sep-15;8;Skinner;04-Aug-15;6;Dalton;14-Feb-16;2;Kelley;02-Jun-16;3;Hodge;13-Jun-16;5;Hanson;14-Sep-15;1;Parsons;30-Oct-15;3;Potts;09-Aug-15;3
1160;Il Melograno;5;100;Hyde;27-Dec-15;6;Key;21-Dec-16;8;Stuart;02-Jul-16;1;Kaufman;28-Sep-15;3;Velez;13-Sep-15;5;Delacruz;29-Jul-15;5;Silva;15-May-16;3;Macias;20-Nov-16;5;Walsh;27-Dec-15;7;Odonnell;15-Jun-15;6;Malone;25-Jun-16;9;Joyce;07-Dec-16;8;Stark;12-Nov-16;7;Knight;12-Mar-17;6;Tyler;02-Nov-15;8;Parrish;11-Jan-17;7
1161;Krasnapolski;2;47;Woodward;19-May-16;8;Butler;16-Feb-17;5;Battle;20-Jan-17;6;Barton;01-Aug-16;4;Cain;15-Oct-15;10;Kirkland;28-Jan-16;8;Thornton;27-Mar-16;1;Garcia;23-Oct-16;7;Wilkins;12-Jan-17;4;Kaufman;25-Jul-16;1;Hutchinson;17-Oct-15;2;Burch;17-Jan-16;1;Vaughn;21-Jul-16;10;Walters;04-Oct-15;9;Ferguson;15-Sep-15;2;Kemp;28-Dec-15;1
1163;b&b Villa Esperanza;1;14;Coffey;17-Aug-15;4;Gilbert;06-Jan-17;3;Castro;02-Sep-15;3;Harper;30-Jan-16;1;Hartman;03-Jan-17;10;Small;11-Mar-16;1;Hughes;15-Jan-17;4;Compton;10-Jan-17;2;Wynn;08-Dec-15;6;Robbins;15-Nov-15;10;Russell;16-May-16;5;Pickett;28-Jan-16;4;Nolan;24-Jul-15;1;Coffey;19-Apr-16;6;Ellis;19-Apr-16;4;Spears;04-Jun-16;3
1164;Il Chicco d'Oro;2;86;Hogan;15-Apr-16;10;Adams;13-Feb-16;7;Ruiz;17-Apr-15;9;Carney;30-Aug-15;3;Blevins;28-Jan-16;3;Mathis;13-Apr-16;5;Anderson;10-Nov-15;3;Golden;25-Dec-15;5;Stevens;17-Oct-16;1;Heath;17-Dec-16;2;Mcdowell;17-Aug-16;5;Hart;14-Jun-16;10;Luna;29-Jan-17;9;Garza;17-Dec-16;1;Ellis;20-Oct-16;2;Mccoy;07-Dec-15;3
1165;Hotel Albachiara;5;44;Nixon;21-Dec-16;5;Price;15-Aug-16;6;Wolfe;12-Jun-16;9;Barron;23-Jan-17;10;Rush;22-Jul-16;9;Carney;22-Dec-15;10;Porter;10-Dec-16;5;Woodward;27-Dec-15;2;Griffith;19-Oct-15;7;Tucker;18-Nov-16;5;Mcdaniel;10-May-16;8;Norris;03-Dec-15;3;Buckley;15-Feb-17;4;Molina;28-Nov-16;10;Alexander;01-Aug-16;6;Nicholson;16-May-16;7
1166;Hotel Bianchi;4;55;Cabrera;25-Feb-17;10;Ortega;11-Apr-15;1;Noel;15-Sep-15;5;Burke;20-Feb-17;9;Nichols;02-Dec-16;4;Cameron;07-Feb-17;6;Rosa;06-Feb-16;1;Rutledge;28-Mar-16;6;Conner;17-May-16;6;Mclean;25-Jan-17;5;Joyce;21-Jan-16;4;Noble;22-Oct-16;8;Cochran;01-Jun-15;3;Peters;30-Jan-17;10;Tanner;24-Aug-15;1;Copeland;22-Apr-15;5
1167;Il Nocciolo;3;17;Oneil;28-Jun-16;4;Patel;30-Jul-16;10;Flores;19-Aug-16;8;Hooper;02-Feb-16;1;Rogers;17-Sep-15;8;Herrera;01-Jan-17;10;Watts;17-Jul-16;8;Nieves;11-Mar-17;6;Tate;08-Sep-16;7;Decker;26-Aug-16;3;Mccarthy;25-Aug-16;6;Long;12-Jun-16;6;Trevino;19-Jan-17;10;Valentine;24-Feb-16;10;Cherry;03-Jul-16;4;Gibson;23-May-16;4
1168;TDL Resort;1;34;Pennington;06-Jan-17;6;Gregory;19-Dec-15;4;Cox;25-Jul-16;7;England;13-Jul-16;5;Ashley;06-Jul-16;9;Jacobs;26-Apr-16;7;Vargas;27-Dec-16;4;Booker;06-Nov-16;6;Spence;16-Feb-16;5;Mcintyre;07-Mar-16;10;Atkinson;10-Sep-16;2;Logan;28-Dec-16;1;Norris;21-Oct-16;6;Rush;30-Jan-17;9;Molina;22-Jul-15;5;Suarez;24-Nov-15;5
1169;Rifugio del Freo - Mosceta;4;73;Sloan;09-Apr-15;5;Head;15-Nov-15;6;Fletcher;01-Dec-16;8;Peck;21-Mar-17;4;Santiago;08-Dec-15;7;Leach;20-Jan-16;1;French;14-Dec-16;7;Miranda;10-Sep-16;4;Hancock;16-Nov-15;9;Combs;22-Dec-15;10;Bowman;29-May-16;6;Hill;27-Nov-16;8;Holcomb;18-Apr-15;8;Meadows;29-Aug-16;7;Schwartz;18-May-15;1;Barry;17-Sep-15;7
1170;Monte D'Oro;2;56;Carpenter;11-Jan-16;7;Velazquez;18-Jul-16;4;Page;10-Dec-16;1;Dean;10-Jul-15;3;Sweeney;09-May-16;3;Richmond;24-Aug-15;6;Lambert;16-Jan-17;8;Lamb;28-Nov-15;3;Shaw;17-May-15;9;Hensley;30-Jan-17;7;Clarke;11-Dec-16;2;Page;27-Mar-16;3;Nguyen;01-Dec-16;4;Turner;26-Feb-17;7;Blake;23-Aug-16;4;Kinney;31-Aug-15;3
1171;Hotel Doria;1;16;Burt;16-Sep-15;6;Berger;15-Aug-15;5;Barr;05-Oct-16;5;Reilly;12-Dec-15;9;Waters;07-Jul-15;5;Huffman;26-Feb-16;7;Walters;08-Sep-15;2;Atkins;25-Dec-15;1;Klein;07-Apr-15;7;Cain;07-Aug-15;1;Conway;21-Sep-15;10;Bond;15-Feb-16;7;Hinton;12-Sep-15;2;Reid;05-Jan-17;2;Crosby;27-Jan-17;2;Buckner;24-Sep-15;10
1173;B&B La Garzetta;1;24;Cline;30-Dec-16;6;Keith;18-Feb-17;7;Best;14-Mar-17;2;Nash;16-Nov-15;7;Moreno;11-May-16;6;Black;12-Nov-15;2;Morris;15-Aug-16;6;Goodwin;18-Jul-16;2;Lindsey;15-Feb-17;7;Strickland;24-Aug-15;6;Stuart;14-May-16;7;Trevino;22-Nov-16;4;Henson;23-Aug-15;7;Huffman;20-Apr-15;3;Stevens;14-Jan-16;6;Pickett;28-May-15;1
1174;Pisorno Tour Agenzia Viaggi;2;67;Velez;27-Sep-15;4;Harmon;29-Feb-16;5;Ayers;12-Jan-16;4;Stone;05-Mar-16;2;Lott;16-Jan-17;3;Quinn;25-Aug-16;2;Walter;21-Nov-16;3;Frank;17-Sep-16;10;Martin;13-Feb-16;7;Pitts;29-Nov-15;5;Powell;03-Dec-15;1;Barber;02-Oct-16;2;Myers;31-Jul-15;7;Booker;24-Nov-16;10;Castillo;25-Apr-15;10;Kemp;24-Nov-16;4
1176;Papaya bed and breakfast;3;55;Lyons;02-Sep-16;9;Sherman;28-Feb-17;5;Carrillo;09-Aug-16;6;Everett;17-Apr-15;9;Jackson;27-Nov-15;3;Whitley;16-Feb-16;7;Crawford;12-Nov-16;2;Marsh;15-Aug-15;8;Watson;15-Oct-15;10;Dawson;28-Oct-15;2;Bond;24-Nov-16;4;Dominguez;17-Mar-17;7;Dixon;17-Dec-16;10;Flynn;05-May-15;7;Newton;08-Apr-16;4;Bradley;04-May-16;3
1177;Lapapaia;3;83;Vaughn;03-Dec-16;4;Bridges;09-Aug-16;10;Salazar;28-Oct-15;9;Curry;25-Jan-17;2;Boone;11-Dec-16;5;Hewitt;25-Nov-15;9;Frank;06-May-16;6;Juarez;19-Feb-16;10;Barker;16-Jan-17;3;Dotson;18-Aug-15;8;Horn;10-Mar-17;9;Leach;31-Jul-16;6;Bradley;31-Jul-15;5;Barr;29-Sep-16;3;Gallegos;17-Jul-16;6;Sharpe;23-Mar-16;10
1178;La Cappella di Montebello;2;88;Gonzales;16-Feb-16;10;Todd;06-Aug-15;1;Hatfield;03-Jun-15;10;Mclean;18-Jun-15;8;Battle;10-Jul-15;4;Koch;24-Jan-17;6;Kaufman;22-Mar-16;1;Brewer;10-Jan-16;4;Tran;24-Dec-15;6;Francis;25-Apr-15;4;Slater;12-May-16;3;Riddle;11-May-16;6;Brady;26-Aug-15;1;Rowe;06-Feb-16;10;Bridges;27-Jul-16;3;Landry;19-Mar-17;4
1179;B&B Le Coccinelle;1;59;Compton;08-Mar-17;6;Stuart;09-Oct-16;4;Christian;21-Dec-16;5;Stuart;02-Aug-15;8;Dalton;02-Jul-16;2;Goodman;13-Nov-15;8;Mccormick;07-Apr-16;9;Gomez;07-Apr-16;5;Humphrey;01-Aug-16;10;Levy;24-Mar-17;10;Rutledge;03-Aug-16;3;Glass;15-Feb-16;4;Weiss;04-Aug-15;1;Dotson;31-Aug-15;6;Gould;20-Jun-15;8;Fulton;06-Mar-16;6
